workerid,proliferate.condition,exposure2Resp,error
98,Shift40_fwd_ExpBlockC,"exposure2,false,0,17,stimuli/exposure/dilltill_VOT75_F0249.wav,till_labeled,forward,false,1,till,topright,591,105,1652646543241,1652646545922,2681;exposure2,false,1,6,stimuli/exposure/dintin_VOT35_F0247.wav,din_labeled,forward,false,2,din,topleft,132,115,1652646548414,1652646549731,1317;exposure2,false,2,31,stimuli/exposure/diptip_VOT110_F0250.wav,tip_labeled,forward,false,1,tip,topright,616,122,1652646551776,1652646553079,1303;exposure2,false,3,9,stimuli/exposure/dintin_VOT40_F0248.wav,din_unlabeled,forward,false,1,din,topleft,128,107,1652646554960,1652646556241,1281;exposure2,false,4,37,stimuli/exposure/share.wav,share,forward,false,2,share,topleft,160,101,1652646558173,1652646559376,1203;exposure2,false,5,22,stimuli/exposure/dilltill_VOT90_F0250.wav,till_unlabeled,forward,false,2,till,topright,636,96,1652646561223,1652646562418,1195;exposure2,false,6,15,stimuli/exposure/diptip_VOT45_F0248.wav,dip_unlabeled,forward,false,3,dip,topleft,132,119,1652646564167,1652646566756,2589;exposure2,false,7,21,stimuli/exposure/dilltill_VOT80_F0249.wav,till_unlabeled,forward,false,1,till,topright,594,123,1652646568632,1652646570082,1450;exposure2,false,8,11,stimuli/exposure/diptip_VOT40_F0248.wav,dip_labeled,forward,false,2,dip,topleft,155,127,1652646571958,1652646574157,2199;exposure2,false,9,20,stimuli/exposure/dilltill_VOT70_F0249.wav,till_unlabeled,forward,false,1,till,topright,644,125,1652646575863,1652646577094,1231;exposure2,false,10,32,stimuli/exposure/diptip_VOT85_F0249.wav,tip_labeled,forward,false,2,tip,topright,594,124,1652646579451,1652646581170,1719;exposure2,false,11,0,stimuli/exposure/dilltill_VOT40_F0248.wav,dill_labeled,forward,false,1,dill,topleft,130,101,1652646582947,1652646584255,1308;exposure2,false,12,22,stimuli/exposure/dilltill_VOT90_F0250.wav,till_unlabeled,forward,false,2,till,topright,600,132,1652646586130,1652646587722,1592;exposure2,false,13,2,stimuli/exposure/dilltill_VOT60_F0248.wav,dill_labeled,forward,false,1,dill,topleft,95,87,1652646589562,1652646592017,2455;exposure2,false,14,26,stimuli/exposure/dintin_VOT85_F0249.wav,tin_labeled,forward,false,1,tin,topright,601,123,1652646593843,1652646595343,1500;exposure2,false,15,19,stimuli/exposure/dilltill_VOT90_F0250.wav,till_labeled,forward,false,1,till,topright,644,107,1652646597247,1652646598393,1146;exposure2,false,16,10,stimuli/exposure/dintin_VOT55_F0248.wav,din_unlabeled,forward,false,1,tin,topright,607,109,1652646600692,1652646602221,1529;exposure2,false,17,6,stimuli/exposure/dintin_VOT35_F0247.wav,din_labeled,forward,false,2,din,topleft,149,115,1652646604040,1652646605463,1423;exposure2,false,18,15,stimuli/exposure/diptip_VOT45_F0248.wav,dip_unlabeled,forward,false,3,tip,topright,610,111,1652646607252,1652646609771,2519;exposure2,false,19,15,stimuli/exposure/diptip_VOT45_F0248.wav,dip_unlabeled,forward,false,3,tip,topright,602,128,1652646611675,1652646613605,1930;exposure2,false,20,34,stimuli/exposure/diptip_VOT85_F0249.wav,tip_unlabeled,forward,false,3,tip,topright,605,113,1652646615551,1652646616882,1331;exposure2,false,21,4,stimuli/exposure/dilltill_VOT45_F0248.wav,dill_unlabeled,forward,false,3,till,topright,621,118,1652646618756,1652646621339,2583;exposure2,false,22,32,stimuli/exposure/diptip_VOT85_F0249.wav,tip_labeled,forward,false,2,tip,topright,600,131,1652646623122,1652646624692,1570;exposure2,false,23,4,stimuli/exposure/dilltill_VOT45_F0248.wav,dill_unlabeled,forward,false,3,till,topright,630,111,1652646626561,1652646630439,3878;exposure2,false,24,8,stimuli/exposure/dintin_VOT30_F0247.wav,din_unlabeled,forward,false,2,din,topleft,158,136,1652646632484,1652646633956,1472;exposure2,false,25,34,stimuli/exposure/diptip_VOT85_F0249.wav,tip_unlabeled,forward,false,3,tip,topright,601,128,1652646636051,1652646637600,1549;exposure2,false,26,7,stimuli/exposure/dintin_VOT50_F0248.wav,din_labeled,forward,false,1,din,topleft,118,106,1652646639475,1652646641619,2144;exposure2,false,27,30,stimuli/exposure/diptip_VOT100_F0250.wav,tip_labeled,forward,false,1,tip,topright,614,113,1652646644456,1652646645949,1493;exposure2,false,28,35,stimuli/exposure/flare.wav,flare,forward,false,2,flare,topright,602,120,1652646647789,1652646649054,1265;exposure2,false,29,29,stimuli/exposure/dintin_VOT90_F0250.wav,tin_unlabeled,forward,false,2,tin,topright,554,130,1652646651292,1652646652620,1328;exposure2,false,30,11,stimuli/exposure/diptip_VOT40_F0248.wav,dip_labeled,forward,false,2,dip,topleft,149,115,1652646654510,1652646655847,1337;exposure2,false,31,4,stimuli/exposure/dilltill_VOT45_F0248.wav,dill_unlabeled,forward,false,3,dill,topleft,125,107,1652646657751,1652646659251,1500;exposure2,false,32,35,stimuli/exposure/flare.wav,flare,forward,false,2,flare,topright,632,89,1652646661125,1652646662363,1238;exposure2,false,33,33,stimuli/exposure/diptip_VOT75_F0249.wav,tip_unlabeled,forward,false,1,tip,topright,621,117,1652646664268,1652646665831,1563;exposure2,false,34,29,stimuli/exposure/dintin_VOT90_F0250.wav,tin_unlabeled,forward,false,2,tin,topright,623,103,1652646667763,1652646669249,1486;exposure2,false,35,13,stimuli/exposure/diptip_VOT60_F0248.wav,dip_labeled,forward,false,1,dip,topleft,137,119,1652646671647,1652646673225,1578;exposure2,false,36,34,stimuli/exposure/diptip_VOT85_F0249.wav,tip_unlabeled,forward,false,3,tip,topright,602,116,1652646675135,1652646677080,1945;exposure2,false,37,12,stimuli/exposure/diptip_VOT45_F0248.wav,dip_labeled,forward,false,1,dip,topleft,137,103,1652646679318,1652646680959,1641;exposure2,false,38,8,stimuli/exposure/dintin_VOT30_F0247.wav,din_unlabeled,forward,false,2,din,topleft,122,113,1652646683313,1652646684603,1290;exposure2,false,39,24,stimuli/exposure/dintin_VOT75_F0249.wav,tin_labeled,forward,false,1,tin,topright,606,115,1652646686443,1652646688092,1649;exposure2,false,40,28,stimuli/exposure/dintin_VOT85_F0249.wav,tin_unlabeled,forward,false,1,tin,topright,617,117,1652646689988,1652646691212,1224;exposure2,false,41,14,stimuli/exposure/diptip_VOT40_F0248.wav,dip_unlabeled,forward,false,1,dip,topleft,126,119,1652646693101,1652646694459,1358;exposure2,false,42,3,stimuli/exposure/dilltill_VOT35_F0247.wav,dill_unlabeled,forward,false,1,dill,topleft,158,113,1652646696588,1652646697933,1345;exposure2,false,43,25,stimuli/exposure/dintin_VOT80_F0249.wav,tin_labeled,forward,false,1,tin,topright,640,119,1652646699865,1652646701061,1196;exposure2,false,44,18,stimuli/exposure/dilltill_VOT85_F0249.wav,till_labeled,forward,false,1,till,topright,622,105,1652646703155,1652646704627,1472;exposure2,false,45,23,stimuli/exposure/dintin_VOT105_F0250.wav,tin_labeled,forward,false,1,tin,topright,610,121,1652646706622,1652646708419,1797;exposure2,false,46,16,stimuli/exposure/dilltill_VOT110_F0250.wav,till_labeled,forward,false,1,till,topright,626,115,1652646710521,1652646711936,1415;exposure2,false,47,27,stimuli/exposure/dintin_VOT80_F0249.wav,tin_unlabeled,forward,false,1,tin,topright,600,112,1652646713783,1652646715148,1365;exposure2,false,48,5,stimuli/exposure/dintin_VOT20_F0247.wav,din_labeled,forward,false,1,din,topleft,146,115,1652646717080,1652646718517,1437;exposure2,false,49,37,stimuli/exposure/share.wav,share,forward,false,2,share,topleft,132,108,1652646720341,1652646721382,1041;exposure2,false,50,36,stimuli/exposure/rare.wav,rare,forward,false,2,rare,topright,610,119,1652646723221,1652646724473,1252;exposure2,false,51,1,stimuli/exposure/dilltill_VOT50_F0248.wav,dill_labeled,forward,false,2,dill,topleft,83,98,1652646726321,1652646727587,1266;exposure2,false,52,1,stimuli/exposure/dilltill_VOT50_F0248.wav,dill_labeled,forward,false,2,dill,topleft,108,121,1652646729454,1652646730573,1119;exposure2,false,53,36,stimuli/exposure/rare.wav,rare,forward,false,2,rare,topright,588,110,1652646732314,1652646733580,1266;",
