workerid,proliferate.condition,exposure4Resp,error
63,Shift40_fwd_B_A,"exposure4,false,0,14,stimuli/exposure/diptip_VOT50_F0248.wav,dip,forward,false,1,dip,topleft,147,103,1652001154752,1652001156590,1838;exposure4,false,1,29,stimuli/exposure/dintin_VOT95_F0250.wav,tin,forward,false,1,tin,topright,627,113,1652001158822,1652001161294,2472;exposure4,false,2,35,stimuli/exposure/diptip_VOT95_F0250.wav,tip,forward,false,1,tip,topright,619,117,1652001163926,1652001166470,2544;exposure4,false,3,4,stimuli/exposure/dilltill_VOT50_F0248.wav,dill,forward,false,2,dill,topleft,137,124,1652001170226,1652001174539,4313;exposure4,false,4,27,stimuli/exposure/dintin_VOT80_F0249.wav,tin,forward,false,1,tin,topright,635,117,1652001176600,1652001180315,3715;exposure4,false,5,36,stimuli/exposure/flare.wav,flare,forward,false,2,flare,topright,626,119,1652001183200,1652001186943,3743;exposure4,false,6,4,stimuli/exposure/dilltill_VOT50_F0248.wav,dill,forward,false,2,dill,topleft,137,127,1652001189510,1652001192475,2965;exposure4,false,7,24,stimuli/exposure/dintin_VOT50_F0248.wav,tin,forward,false,1,din,topleft,150,117,1652001195096,1652001199071,3975;exposure4,false,8,28,stimuli/exposure/dintin_VOT90_F0250.wav,tin,forward,false,1,tin,topright,641,119,1652001201198,1652001204245,3047;exposure4,false,9,21,stimuli/exposure/dilltill_VOT95_F0250.wav,till,forward,false,2,till,topright,639,119,1652001207026,1652001209109,2083;exposure4,false,10,26,stimuli/exposure/dintin_VOT65_F0249.wav,tin,forward,false,1,tin,topright,640,116,1652001211342,1652001213317,1975;exposure4,false,11,33,stimuli/exposure/diptip_VOT85_F0249.wav,tip,forward,false,1,tip,topright,625,125,1652001215492,1652001217243,1751;exposure4,false,12,13,stimuli/exposure/diptip_VOT45_F0248.wav,dip,forward,false,1,dip,topleft,170,108,1652001219580,1652001221629,2049;exposure4,false,13,12,stimuli/exposure/diptip_VOT40_F0248.wav,dip,forward,false,3,dip,topleft,155,110,1652001223604,1652001225223,1619;exposure4,false,14,2,stimuli/exposure/dilltill_VOT40_F0248.wav,dill,forward,false,2,dill,topleft,144,117,1652001227448,1652001229005,1557;exposure4,false,15,25,stimuli/exposure/dintin_VOT60_F0248.wav,tin,forward,false,1,din,topleft,157,118,1652001231192,1652001233589,2397;exposure4,false,16,21,stimuli/exposure/dilltill_VOT95_F0250.wav,till,forward,false,2,till,topright,604,126,1652001236102,1652001237655,1553;exposure4,false,17,18,stimuli/exposure/dilltill_VOT70_F0249.wav,till,forward,false,1,till,topright,620,117,1652001239712,1652001241135,1423;exposure4,false,18,22,stimuli/exposure/dintin_VOT105_F0250.wav,tin,forward,false,1,tin,topright,615,126,1652001243134,1652001244605,1471;exposure4,false,19,16,stimuli/exposure/dilltill_VOT105_F0250.wav,till,forward,false,1,till,topright,649,121,1652001246571,1652001248097,1526;exposure4,false,20,2,stimuli/exposure/dilltill_VOT40_F0248.wav,dill,forward,false,2,dill,topleft,141,114,1652001250374,1652001251716,1342;exposure4,false,21,0,stimuli/exposure/dilltill_VOT30_F0247.wav,dill,forward,false,1,dill,topleft,160,100,1652001254910,1652001256333,1423;exposure4,false,22,12,stimuli/exposure/diptip_VOT40_F0248.wav,dip,forward,false,3,dip,topleft,102,128,1652001259314,1652001260932,1618;exposure4,false,23,30,stimuli/exposure/diptip_VOT100_F0250.wav,tip,forward,false,2,tip,topright,647,105,1652001262986,1652001264653,1667;exposure4,false,24,9,stimuli/exposure/dintin_VOT55_F0248.wav,din,forward,false,1,din,topleft,160,120,1652001266902,1652001268945,2043;exposure4,false,25,36,stimuli/exposure/flare.wav,flare,forward,false,2,flare,topright,617,120,1652001271036,1652001272729,1693;exposure4,false,26,8,stimuli/exposure/dintin_VOT50_F0248.wav,din,forward,false,2,din,topleft,149,121,1652001275110,1652001277171,2061;exposure4,false,27,17,stimuli/exposure/dilltill_VOT60_F0248.wav,till,forward,false,2,till,topright,597,120,1652001279334,1652001281843,2509;exposure4,false,28,19,stimuli/exposure/dilltill_VOT80_F0249.wav,till,forward,false,1,till,topright,627,112,1652001283862,1652001285379,1517;exposure4,false,29,8,stimuli/exposure/dintin_VOT50_F0248.wav,din,forward,false,2,din,topleft,137,108,1652001287390,1652001289543,2153;exposure4,false,30,15,stimuli/exposure/diptip_VOT60_F0248.wav,dip,forward,false,1,tip,topright,606,105,1652001291526,1652001292827,1301;exposure4,false,31,37,stimuli/exposure/rare.wav,rare,forward,false,2,rare,topright,619,122,1652001294856,1652001296255,1399;exposure4,false,32,34,stimuli/exposure/diptip_VOT90_F0250.wav,tip,forward,false,2,tip,topright,641,115,1652001298666,1652001300771,2105;exposure4,false,33,20,stimuli/exposure/dilltill_VOT90_F0250.wav,till,forward,false,1,till,topright,612,108,1652001302836,1652001304542,1706;exposure4,false,34,7,stimuli/exposure/dintin_VOT45_F0248.wav,din,forward,false,2,din,topleft,125,115,1652001306652,1652001308579,1927;exposure4,false,35,7,stimuli/exposure/dintin_VOT45_F0248.wav,din,forward,false,2,din,topleft,130,120,1652001310916,1652001312735,1819;exposure4,false,36,11,stimuli/exposure/diptip_VOT30_F0247.wav,dip,forward,false,1,dip,topleft,130,97,1652001314854,1652001316299,1445;exposure4,false,37,32,stimuli/exposure/diptip_VOT80_F0249.wav,tip,forward,false,1,tip,topright,636,111,1652001318303,1652001319977,1674;exposure4,false,38,1,stimuli/exposure/dilltill_VOT35_F0247.wav,dill,forward,false,1,dill,topleft,149,123,1652001322130,1652001323467,1337;exposure4,false,39,12,stimuli/exposure/diptip_VOT40_F0248.wav,dip,forward,false,3,dip,topleft,150,122,1652001325478,1652001326883,1405;exposure4,false,40,37,stimuli/exposure/rare.wav,rare,forward,false,2,rare,topright,615,112,1652001328878,1652001330249,1371;exposure4,false,41,23,stimuli/exposure/dintin_VOT40_F0248.wav,tin,forward,false,1,din,topleft,146,122,1652001332236,1652001333743,1507;exposure4,false,42,6,stimuli/exposure/dintin_VOT40_F0248.wav,din,forward,false,1,din,topleft,162,110,1652001335640,1652001337048,1408;exposure4,false,43,5,stimuli/exposure/dintin_VOT35_F0247.wav,din,forward,false,2,din,topleft,145,132,1652001339068,1652001340497,1429;exposure4,false,44,3,stimuli/exposure/dilltill_VOT45_F0248.wav,dill,forward,false,2,dill,topleft,149,125,1652001342470,1652001343957,1487;exposure4,false,45,38,stimuli/exposure/share.wav,share,forward,false,2,share,topleft,167,125,1652001345995,1652001347355,1360;exposure4,false,46,10,stimuli/exposure/diptip_VOT20_F0247.wav,dip,forward,false,1,dip,topleft,146,126,1652001349619,1652001351037,1418;exposure4,false,47,30,stimuli/exposure/diptip_VOT100_F0250.wav,tip,forward,false,2,tip,topright,634,105,1652001352986,1652001354231,1245;exposure4,false,48,38,stimuli/exposure/share.wav,share,forward,false,2,share,topleft,183,122,1652001357456,1652001358823,1367;exposure4,false,49,5,stimuli/exposure/dintin_VOT35_F0247.wav,din,forward,false,2,din,topleft,145,110,1652001360790,1652001362107,1317;exposure4,false,50,3,stimuli/exposure/dilltill_VOT45_F0248.wav,dill,forward,false,2,dill,topleft,159,114,1652001364618,1652001365845,1227;exposure4,false,51,31,stimuli/exposure/diptip_VOT70_F0249.wav,tip,forward,false,1,tip,topright,627,112,1652001367789,1652001369459,1670;exposure4,false,52,34,stimuli/exposure/diptip_VOT90_F0250.wav,tip,forward,false,2,tip,topright,616,120,1652001371458,1652001372803,1345;exposure4,false,53,17,stimuli/exposure/dilltill_VOT60_F0248.wav,till,forward,false,2,dill,topleft,105,102,1652001377191,1652001380009,2818;",
52,Shift0_bwd_B_A,"exposure4,false,0,12,stimuli/exposure/diptip_VOT0_F0246.wav,dip,backward,false,3,dip,topright,577,156,1651847199068,1651847199899,831;exposure4,false,1,15,stimuli/exposure/diptip_VOT5_F0246.wav,dip,backward,false,1,dip,topright,673,133,1651847202013,1651847202731,718;exposure4,false,2,28,stimuli/exposure/dintin_VOT55_F0248.wav,tin,backward,false,1,tin,topleft,164,112,1651847204948,1651847205531,583;exposure4,false,3,38,stimuli/exposure/share.wav,share,backward,false,2,share,topright,649,102,1651847207620,1651847208491,871;exposure4,false,4,1,stimuli/exposure/dilltill_VOT-5_F0246.wav,dill,backward,false,1,dill,topright,599,122,1651847210723,1651847211571,848;exposure4,false,5,34,stimuli/exposure/diptip_VOT55_F0248.wav,tip,backward,false,1,tip,topleft,153,151,1651847213628,1651847214595,967;exposure4,false,6,12,stimuli/exposure/diptip_VOT0_F0246.wav,dip,backward,false,3,dip,topright,598,139,1651847216773,1651847217547,774;exposure4,false,7,27,stimuli/exposure/dintin_VOT50_F0248.wav,tin,backward,false,1,tin,topleft,148,138,1651847219852,1651847220683,831;exposure4,false,8,4,stimuli/exposure/dilltill_VOT5_F0246.wav,dill,backward,false,2,dill,topright,657,130,1651847222931,1651847223731,800;exposure4,false,9,3,stimuli/exposure/dilltill_VOT10_F0247.wav,dill,backward,false,2,dill,topright,565,142,1651847225845,1651847226731,886;exposure4,false,10,33,stimuli/exposure/diptip_VOT50_F0248.wav,tip,backward,false,2,tip,topleft,162,162,1651847228924,1651847229667,743;exposure4,false,11,3,stimuli/exposure/dilltill_VOT10_F0247.wav,dill,backward,false,2,dill,topright,619,121,1651847231852,1651847232435,583;exposure4,false,12,33,stimuli/exposure/diptip_VOT50_F0248.wav,tip,backward,false,2,tip,topleft,164,115,1651847234604,1651847235596,992;exposure4,false,13,29,stimuli/exposure/dintin_VOT65_F0249.wav,tin,backward,false,1,tin,topleft,95,113,1651847237580,1651847238491,911;exposure4,false,14,2,stimuli/exposure/dilltill_VOT0_F0246.wav,dill,backward,false,2,dill,topright,584,152,1651847240586,1651847241227,641;exposure4,false,15,37,stimuli/exposure/rare.wav,rare,backward,false,2,rare,topleft,181,156,1651847243555,1651847244347,792;exposure4,false,16,25,stimuli/exposure/dintin_VOT25_F0247.wav,tin,backward,false,1,din,topright,652,149,1651847246372,1651847249603,3231;exposure4,false,17,35,stimuli/exposure/diptip_VOT60_F0248.wav,tip,backward,false,2,tip,topleft,99,124,1651847251474,1651847252315,841;exposure4,false,18,5,stimuli/exposure/dintin_VOT-5_F0246.wav,din,backward,false,2,din,topright,628,110,1651847254564,1651847255427,863;exposure4,false,19,36,stimuli/exposure/flare.wav,flare,backward,false,2,flare,topleft,152,112,1651847257508,1651847258156,648;exposure4,false,20,5,stimuli/exposure/dintin_VOT-5_F0246.wav,din,backward,false,2,din,topright,644,131,1651847260372,1651847261363,991;exposure4,false,21,20,stimuli/exposure/dilltill_VOT55_F0248.wav,till,backward,false,2,till,topleft,157,137,1651847263555,1651847264275,720;exposure4,false,22,38,stimuli/exposure/share.wav,share,backward,false,2,share,topright,633,104,1651847266466,1651847267323,857;exposure4,false,23,32,stimuli/exposure/diptip_VOT45_F0248.wav,tip,backward,false,1,tip,topleft,162,125,1651847269403,1651847270803,1400;exposure4,false,24,7,stimuli/exposure/dintin_VOT10_F0247.wav,din,backward,false,2,din,topright,693,123,1651847273054,1651847273691,637;exposure4,false,25,0,stimuli/exposure/dilltill_VOT-10_F0246.wav,dill,backward,false,1,dill,topright,598,129,1651847275955,1651847276891,936;exposure4,false,26,12,stimuli/exposure/diptip_VOT0_F0246.wav,dip,backward,false,3,dip,topright,582,113,1651847278858,1651847279691,833;exposure4,false,27,19,stimuli/exposure/dilltill_VOT50_F0248.wav,till,backward,false,1,till,topleft,132,124,1651847281868,1651847282475,607;exposure4,false,28,11,stimuli/exposure/diptip_VOT-20_F0245.wav,dip,backward,false,1,dip,topright,586,151,1651847284619,1651847285395,776;exposure4,false,29,16,stimuli/exposure/dilltill_VOT20_F0247.wav,till,backward,false,2,dill,topright,604,146,1651847287586,1651847288483,897;exposure4,false,30,2,stimuli/exposure/dilltill_VOT0_F0246.wav,dill,backward,false,2,dill,topright,622,137,1651847290691,1651847291531,840;exposure4,false,31,35,stimuli/exposure/diptip_VOT60_F0248.wav,tip,backward,false,2,tip,topleft,184,149,1651847293682,1651847294459,777;exposure4,false,32,31,stimuli/exposure/diptip_VOT40_F0248.wav,tip,backward,false,1,dip,topright,558,132,1651847296660,1651847298059,1399;exposure4,false,33,9,stimuli/exposure/dintin_VOT5_F0246.wav,din,backward,false,2,din,topright,619,118,1651847300131,1651847300971,840;exposure4,false,34,21,stimuli/exposure/dilltill_VOT65_F0249.wav,till,backward,false,1,till,topleft,194,125,1651847303235,1651847303907,672;exposure4,false,35,6,stimuli/exposure/dintin_VOT0_F0246.wav,din,backward,false,1,din,topright,627,96,1651847306051,1651847306859,808;exposure4,false,36,7,stimuli/exposure/dintin_VOT10_F0247.wav,din,backward,false,2,din,topright,549,124,1651847309147,1651847310273,1126;exposure4,false,37,22,stimuli/exposure/dintin_VOT0_F0246.wav,tin,backward,false,1,din,topright,575,140,1651847312418,1651847313274,856;exposure4,false,38,16,stimuli/exposure/dilltill_VOT20_F0247.wav,till,backward,false,2,dill,topright,588,144,1651847315323,1651847317371,2048;exposure4,false,39,23,stimuli/exposure/dintin_VOT10_F0247.wav,tin,backward,false,1,din,topright,671,127,1651847319275,1651847320090,815;exposure4,false,40,13,stimuli/exposure/diptip_VOT10_F0247.wav,dip,backward,false,1,dip,topright,539,133,1651847322419,1651847323338,919;exposure4,false,41,17,stimuli/exposure/dilltill_VOT30_F0247.wav,till,backward,false,1,till,topleft,198,143,1651847325419,1651847326825,1406;exposure4,false,42,26,stimuli/exposure/dintin_VOT40_F0248.wav,tin,backward,false,1,tin,topleft,146,123,1651847328971,1651847329899,928;exposure4,false,43,8,stimuli/exposure/dintin_VOT15_F0247.wav,din,backward,false,1,din,topright,582,151,1651847331956,1651847332778,822;exposure4,false,44,30,stimuli/exposure/diptip_VOT30_F0247.wav,tip,backward,false,1,dip,topright,639,154,1651847334883,1651847335778,895;exposure4,false,45,9,stimuli/exposure/dintin_VOT5_F0246.wav,din,backward,false,2,din,topright,585,146,1651847337899,1651847338650,751;exposure4,false,46,20,stimuli/exposure/dilltill_VOT55_F0248.wav,till,backward,false,2,till,topleft,184,142,1651847340818,1651847341474,656;exposure4,false,47,14,stimuli/exposure/diptip_VOT20_F0247.wav,dip,backward,false,1,dip,topright,603,152,1651847343667,1651847344578,911;exposure4,false,48,10,stimuli/exposure/diptip_VOT-10_F0246.wav,dip,backward,false,1,dip,topright,597,137,1651847346523,1651847347322,799;exposure4,false,49,36,stimuli/exposure/flare.wav,flare,backward,false,2,flare,topleft,142,160,1651847349412,1651847350226,814;exposure4,false,50,37,stimuli/exposure/rare.wav,rare,backward,false,2,rare,topleft,137,135,1651847352315,1651847352994,679;exposure4,false,51,24,stimuli/exposure/dintin_VOT20_F0247.wav,tin,backward,false,1,din,topright,617,139,1651847355074,1651847356498,1424;exposure4,false,52,4,stimuli/exposure/dilltill_VOT5_F0246.wav,dill,backward,false,2,dill,topright,619,158,1651847358507,1651847359579,1072;exposure4,false,53,18,stimuli/exposure/dilltill_VOT40_F0248.wav,till,backward,false,1,till,topleft,175,175,1651847361611,1651847362466,855;",
